Date,Open,High,Low,Close,Volume
2015/6/1,122.37,122.56,121.27,121.73,34433341
2015/5/29,122.4,122.61,121.13,121.48,54561425
2015/5/28,122.97,123.06,122.27,122.89,32941034
2015/5/27,121.53,123.35,121.27,123.15,49145213
2015/5/26,123.66,123.94,120.43,120.9,75768708
2015/5/22,122.74,124,122.57,123.62,48890765
2015/5/21,121.29,122.75,121.07,122.56,42601304
2015/5/20,121.22,122.15,120.65,121.28,39089248
2015/5/19,121.88,122.05,120.92,121.29,47858540
2015/5/18,119.72,121.91,119.7,121.4,54496835
2015/5/15,120.38,120.79,119.57,120.09,40953769
2015/5/14,118.83,120.27,118.6,120.27,48469903
2015/5/13,117.65,118.63,117.39,117.52,37201323
2015/5/12,117.13,118.32,116.41,117.38,51640185
2015/5/11,118.81,118.97,117.16,117.8,45073297
2015/5/8,118.14,119.02,117.61,119.02,59564494
2015/5/7,116.36,117.59,115.65,116.83,46716120
2015/5/6,117.54,117.71,114.58,116.1,77624864
2015/5/5,119.02,119.29,116.83,116.85,53052547
2015/5/4,120.27,121.25,119.13,119.52,54901097
2015/5/1,117.11,120.87,116.37,119.75,63002928
2015/4/30,118.41,118.78,115.68,116.23,89579917
2015/4/29,120.9,122.21,119.16,119.46,68250318
2015/4/28,124.87,124.95,120.34,121.24,128050338
2015/4/27,122.88,123.66,121.79,123.2,104394582
2015/4/24,121.17,121.31,120.01,121,47942881
2015/4/23,119.16,121.12,119.01,120.44,49283414
2015/4/22,117.95,119.67,117.31,119.44,40507628
2015/4/21,118.98,119.07,117.64,117.86,34889055
2015/4/20,116.61,119,116.25,118.51,50655970
2015/4/17,116.61,117.15,115.57,115.85,55944242
2015/4/16,117.28,118.03,117.12,117.18,30546051
2015/4/15,117.4,118.06,117.03,117.74,31167363
2015/4/14,117.95,118.21,116.95,117.3,27483282
2015/4/13,119.21,119.41,117.59,117.8,39155802
2015/4/10,116.97,118.14,116.33,118.03,43271967
2015/4/9,116.9,117.56,115.76,117.54,34927954
2015/4/8,116.9,117.39,116.06,116.66,40193888
2015/4/7,118.55,119,117,117.03,37677090
2015/4/6,115.58,118.42,115.46,118.26,40048205
2015/4/2,116.12,116.62,115.33,116.39,34692709
2015/4/1,115.92,116.21,114.32,115.39,43738735
2015/3/31,117.1,117.47,115.49,115.55,45320633
2015/3/30,115.2,117.39,115.16,117.36,50714080
2015/3/27,115.71,115.8,114.15,114.47,42580915
2015/3/26,114.01,115.97,113.87,115.38,51223592
2015/3/25,117.52,117.78,114.6,114.6,55619176
2015/3/24,118.15,118.93,117.54,117.66,35362657
2015/3/23,118.05,118.75,117.5,118.14,40603480
2015/3/20,119.13,119.24,116.24,116.95,73966849
2015/3/19,119.57,120.03,118.31,118.41,49324870
2015/3/18,117.95,119.94,117.36,119.31,70279866
2015/3/17,116.95,118.24,116.71,117.98,54938674
2015/3/16,115.05,116.04,114.12,116.04,38627335
2015/3/13,115.53,116.46,113.85,114.8,55804480
2015/3/12,113.59,115.99,112.95,114.14,52096654
2015/3/11,115.83,115.87,113.39,113.52,74229352
2015/3/10,117.4,118.15,114.98,115.62,74140631
2015/3/9,118.85,120.34,116.15,118.07,95322178
2015/3/6,119.24,120.15,117.26,117.58,78431983
2015/3/5,119.41,119.57,116.81,117.4,60854291
2015/3/4,119.88,120.33,119.18,119.38,34096409
2015/3/3,119.76,120.29,118.97,120.14,40718261
2015/3/2,120.03,121,119.16,119.87,51787593
2015/2/27,120.76,121.25,119.11,119.3,66750514
2015/2/26,119.6,121.53,117.59,121.11,98256835
2015/2/25,122.18,122.22,119.02,119.6,80390568
2015/2/24,123.47,124.07,121.81,122.75,74486837
2015/2/23,120.78,123.53,120.43,123.53,76355447
2015/2/20,119.44,120.27,118.94,120.27,52673770
2015/2/19,119.32,119.81,119.19,119.29,40194338
2015/2/18,118.54,119.59,118.36,119.53,48317842
2015/2/17,118.4,119.68,117.87,118.73,67940063
2015/2/13,118.2,118.2,116.71,118.02,58253534
2015/2/12,117.07,118.39,116.63,117.45,80155332
2015/2/11,114.02,116.01,113.77,115.97,79133221
2015/2/10,111.61,113.43,111.6,113.32,66682583
2015/2/9,110.12,111.3,110.01,111.18,41848332
2015/2/6,111.46,111.68,110.03,110.44,47035545
2015/2/5,111.46,111.66,110.73,111.39,45473682
2015/2/4,109.61,111.48,109.45,110.59,75755158
2015/2/3,109.61,110.19,108.79,109.76,56101249
2015/2/2,109.21,110.26,107.38,109.74,67723086
2015/1/30,109.52,111,108.09,108.39,90491295
2015/1/29,107.61,110.28,106.91,110.01,91214407
2015/1/28,108.8,109.28,106.67,106.67,159409694
2015/1/27,103.98,104.04,100.86,100.95,102852068
2015/1/26,105.22,105.79,104.36,104.63,60061894
2015/1/23,103.9,105.23,103.18,104.53,54542146
2015/1/22,102.03,104.03,101.51,103.96,82712625
2015/1/21,100.79,102.73,100.15,101.35,59346358
2015/1/20,99.79,100.62,98.501,100.56,89022570
2015/1/16,99.023,99.53,97.324,98.037,84857017
2015/1/15,101.77,101.83,98.658,98.814,64757611
2015/1/14,100.87,102.22,100.36,101.58,52856121
2015/1/13,103.08,104.36,100.75,101.98,72503778
2015/1/12,104.16,104.19,100.64,101.05,53642254
2015/1/9,104.23,104.75,101.97,103.62,58033835
2015/1/8,101.04,103.75,100.54,103.51,64139160
2015/1/7,99.178,100.08,98.688,99.7,43310339
2015/1/6,98.668,99.377,96.79,98.303,71078857
2015/1/5,100.17,100.49,97.518,98.293,69461216
2015/1/2,103.04,103.09,99.308,101.13,57505381
2014/12/31,104.38,104.66,101.97,102.12,44734167
2014/12/30,105.13,105.39,103.72,104.08,32290578
2014/12/29,105.27,106.16,105.18,105.39,29811731
2014/12/26,103.71,105.93,103.62,105.46,36439925
2014/12/24,104.14,104.27,103.62,103.62,15652324
2014/12/23,104.73,104.83,104.02,104.1,28116020
2014/12/22,103.76,104.99,103.59,104.49,48810146
2014/12/19,103.84,104.74,103.31,103.41,95568776
2014/12/18,103.49,104.21,102.36,104.21,63729962
2014/12/17,99.111,101.61,98.814,101.21,57697629
2014/12/16,98.381,101.93,98.303,98.745,65593736
2014/12/15,102.39,103.25,98.362,100.1,72611865
2014/12/12,102.2,103.49,101.37,101.52,60537334
2014/12/11,103.84,105.28,102.99,103.27,44809887
2014/12/10,105.83,106.24,103.19,103.57,48140974
2014/12/9,101.95,105.73,101.15,105.57,65058614
2014/12/8,105.55,106.04,103.27,103.96,62290006
2014/12/5,107.29,107.38,106.04,106.39,41411810
2014/12/4,107.09,108.43,106.65,106.85,45559551
2014/12/3,107.08,107.64,106.5,107.23,46508172
2014/12/2,105,107.08,104.31,106.03,64128548
2014/12/1,109.91,110.33,102.92,106.46,90584884
2014/11/28,110.34,110.44,109.21,110.04,26824136
2014/11/26,109.1,110.2,108.99,110.1,44105355
2014/11/25,110.17,110.76,108.64,108.78,74389911
2014/11/24,108.11,109.88,107.88,109.74,51261364
2014/11/21,108.69,108.75,107.33,107.75,61798090
2014/11/20,106.3,108.1,106.24,107.6,46877227
2014/11/19,106.8,107.08,105.28,106.06,45222425
2014/11/18,105.41,107.03,105.37,106.83,47788241
2014/11/17,105.7,108.51,104.8,105.46,50505022
2014/11/14,104.67,105.64,104.58,105.63,47598416
2014/11/13,103.43,104.95,103.25,104.38,64312282
2014/11/12,101.18,103.08,101.17,102.9,50720078
2014/11/11,100.55,101.54,100.26,101.49,29650097
2014/11/10,100.85,101.13,100.51,100.67,29384782
2014/11/7,100.59,101.12,100.4,100.84,36407952
2014/11/6,100.37,100.63,99.75,100.54,37773374
2014/11/5,100.47,100.67,99.61,100.25,40614300
2014/11/4,100.73,100.85,99.218,100.02,45097325
2014/11/3,99.7,101.59,99.487,100.77,56701707
2014/10/31,99.487,99.52,98.745,99.477,48463890
2014/10/30,98.501,98.883,97.548,98.52,44138013
2014/10/29,98.234,98.903,97.955,98.873,57202074
2014/10/28,97.083,98.313,97.043,98.313,52178590
2014/10/27,96.576,97.15,96.44,96.818,37116829
2014/10/24,96.886,97.16,96.275,96.916,51040565
2014/10/23,95.87,96.76,95.445,96.556,77134405
2014/10/22,94.733,95.9,94.509,94.876,74080922
2014/10/21,94.894,94.894,93.27,94.386,102679815
2014/10/20,90.606,92.073,90.47,91.886,83918394
2014/10/17,89.805,91.188,89.17,89.963,73962388
2014/10/16,88.008,90.008,87.882,88.664,78323115
2014/10/15,90.238,91.325,87.669,89.843,109540963
2014/10/14,92.473,92.594,90.79,90.956,69126300
2014/10/13,93.329,93.743,91.934,91.934,58108183
2014/10/10,92.755,93.979,92.386,92.792,71973560
2014/10/9,93.524,94.302,92.676,93.036,83961882
2014/10/8,90.965,93.119,90.553,92.839,62298756
2014/10/7,91.583,92.222,90.938,90.956,45680525
2014/10/6,92.064,92.715,91.575,91.76,40199968
2014/10/3,91.592,92.305,91.223,91.76,47174147
2014/10/2,91.434,92.313,90.304,92.017,51824453
2014/10/1,92.656,92.755,90.91,91.354,55878370
2014/9/30,92.849,93.524,92.603,92.806,59973866
2014/9/29,90.866,92.512,90.847,92.212,54007207
2014/9/26,90.756,92.806,90.633,92.806,67677655
2014/9/25,92.585,92.774,90.008,90.144,108596280
2014/9/24,94.104,94.742,93.204,93.715,65272404
2014/9/23,92.666,94.828,92.612,94.548,68795576
2014/9/22,93.762,94.085,92.647,93.076,57265901
2014/9/19,94.169,94.273,92.915,92.983,76934757
2014/9/18,93.943,94.273,93.542,93.753,40470226
2014/9/17,93.27,93.762,92.656,93.561,66133705
2014/9/16,91.924,93.26,91.086,92.895,72606959
2014/9/15,94.703,94.922,93.429,93.609,66536372
2014/9/12,93.214,94.131,93.094,93.633,68041119
2014/9/11,92.492,93.429,91.76,93.419,67711367
2014/9/10,90.275,93.119,90.044,93.018,109419044
2014/9/9,91.26,94.941,88.553,90.257,205972804
2014/9/8,91.462,91.472,90.314,90.596,50282362
2014/9/5,91.003,91.546,90.553,91.161,63433369
2014/9/4,91.051,92.194,90.073,90.376,92994194
2014/9/3,94.96,95.048,90.8,91.132,136070746
2014/9/2,94.932,95.553,94.623,95.141,58122235
2014/8/29,94.703,94.791,94.139,94.414,48393122
2014/8/28,93.571,94.679,93.542,94.179,74297467
2014/8/27,93.036,94.481,92.765,94.075,51706139
2014/8/26,93.409,93.487,92.895,92.925,35967261
2014/8/25,93.772,94.113,93.28,93.524,43644716
2014/8/22,92.376,93.458,92.289,93.319,47928418
2014/8/21,92.639,92.963,92.212,92.647,36333475
2014/8/20,92.532,93.102,92.064,92.639,57145815
2014/8/19,91.566,92.745,91.481,92.603,75302854
2014/8/18,90.718,91.528,90.247,91.334,51617656
2014/8/15,90.173,90.441,89.215,90.247,53103879
2014/8/14,89.648,89.87,89.162,89.805,30503706
2014/8/13,88.561,89.566,88.462,89.566,34632320
2014/8/12,88.462,89.234,88.065,88.397,36678704
2014/8/11,87.752,88.497,87.358,88.415,39680900
2014/8/8,86.823,87.339,85.918,87.261,45431464
2014/8/7,87.438,88.379,86.674,87.022,50659606
2014/8/6,86.84,87.509,86.805,87.031,42032671
2014/8/5,87.401,87.692,86.484,87.18,60991760
2014/8/4,88.325,88.517,87.225,87.612,43574655
2014/8/1,86.978,88.555,86.897,88.106,52916283
2014/7/31,89.05,89.314,87.374,87.621,61957092
2014/7/30,90.224,90.461,89.516,89.958,36007551
2014/7/29,91.039,91.139,90.048,90.167,47034958
2014/7/28,89.653,90.955,89.408,90.756,60286528
2014/7/25,88.765,89.673,88.573,89.516,47409923
2014/7/24,88.939,89.196,88.372,88.93,49874645
2014/7/23,87.453,89.709,87.225,89.076,101326934
2014/7/22,86.776,86.969,86.265,86.815,60006775
2014/7/21,87.061,87.07,85.894,86.097,42557170
2014/7/18,85.806,86.831,85.255,86.548,54498547
2014/7/17,87.099,87.327,84.842,85.319,62455303
2014/7/16,88.866,88.994,86.831,86.867,58320767
2014/7/15,88.718,88.765,87.099,87.365,49767911
2014/7/14,87.859,88.802,87.666,88.399,46661218
2014/7/11,87.401,87.887,86.942,87.27,37096260
2014/7/10,85.932,87.575,85.712,87.109,43283465
2014/7/9,87.472,87.941,86.849,87.426,39736614
2014/7/8,88.235,88.718,86.079,87.392,71118471
2014/7/7,86.282,87.977,86.247,87.958,61538030
2014/7/3,85.85,86.247,85.421,86.182,24976695
2014/7/2,86.027,86.208,85.319,85.676,31057546
2014/7/1,85.712,86.217,85.357,85.712,41674209
2014/6/30,84.412,85.894,84.403,85.173,54092557
2014/6/27,83.238,84.322,83.192,84.302,69841771
2014/6/26,82.827,83.448,82.304,83.31,35578293
2014/6/25,82.682,83.129,82.166,82.817,40214791
2014/6/24,83.175,84.083,82.664,82.743,42582828
2014/6/23,83.697,83.972,83.038,83.247,47653186
2014/6/20,84.181,84.824,83.31,83.32,110037274
2014/6/19,84.586,84.594,83.716,84.19,38742798
2014/6/18,84.568,84.586,83.724,84.486,36548289
2014/6/17,84.603,84.959,84.136,84.393,32414374
2014/6/16,83.871,85.006,83.817,84.505,38778503
2014/6/13,84.505,84.723,83.293,83.659,59472687
2014/6/12,86.182,86.265,84.228,84.586,59678387
2014/6/11,86.274,86.849,85.667,86.027,49791552
2014/6/10,86.824,87.119,85.76,86.382,68441624
2014/6/9,84.959,86.044,84.093,85.878,82166159
2014/6/6,85.093,85.27,84.381,84.525,95516947
2014/6/5,84.607,85.022,84.137,84.759,82819731
2014/6/4,83.459,84.83,83.286,84.427,91480404
2014/6/3,82.286,83.633,82.258,83.473,79865606
2014/6/2,83.005,83.119,81.505,82.311,100697848
2014/5/30,83.532,84.343,82.342,82.883,153801275
2014/5/29,82.205,83.39,82.194,83.192,102637905
2014/5/28,81.964,82.465,81.672,81.701,86071546
2014/5/27,80.609,81.945,80.605,81.915,95124929
2014/5/23,79.51,80.487,79.406,80.41,63282081
2014/5/22,79.423,79.849,79.094,79.513,54764123
2014/5/21,79.059,79.436,78.828,79.385,53701083
2014/5/20,79.152,79.397,78.655,79.175,63972661
2014/5/19,78.278,79.52,78.21,79.162,86610714
2014/5/16,77.071,78.235,76.649,78.234,75359097
2014/5/15,77.866,78.115,76.994,77.095,62905817
2014/5/14,77.568,78.219,77.477,77.758,45346474
2014/5/13,77.51,77.844,77.34,77.743,43560096
2014/5/12,76.921,77.73,76.909,77.621,58164115
2014/5/9,76.533,76.758,75.984,76.668,79511185
2014/5/8,77.02,77.828,76.777,76.987,62757488
2014/5/7,77.501,77.77,76.524,77.125,77519771
2014/5/6,78.357,78.699,77.395,77.395,102700030
2014/5/5,76.837,78.252,76.819,78.246,78659755
2014/5/2,77.145,77.367,76.782,77.155,52490614
2014/5/1,77.082,77.449,76.346,77.012,66953148
2014/4/30,77.164,78.047,76.794,76.831,125268459
2014/4/29,77.307,77.601,76.757,77.125,92452509
2014/4/28,74.582,77.569,74.549,77.353,183542782
2014/4/25,73.506,74.476,73.431,74.468,106986464
2014/4/24,73.984,74.216,73.011,73.927,208347803
2014/4/23,68.89,69.157,68.286,68.327,107477516
2014/4/22,68.791,69.245,68.555,69.228,55571114
2014/4/21,68.402,69.288,68.224,69.163,50077082
2014/4/17,67.727,68.716,67.601,68.35,78001323
2014/4/16,67.453,67.848,66.944,67.575,58912815
2014/4/15,67.742,67.918,66.577,67.441,73057930
2014/4/14,67.939,67.988,67.343,67.923,56425931
2014/4/11,67.617,68.075,67.333,67.655,74563131
2014/4/10,69.098,69.301,68.117,68.16,65706436
2014/4/9,68.035,69.072,67.97,69.05,56510616
2014/4/8,68.382,68.503,67.539,68.154,66882200
2014/4/7,68.783,69.126,67.951,68.159,79416216
2014/4/4,70.309,70.309,69.085,69.244,75468757
2014/4/3,70.492,70.637,70.004,70.153,44590281
2014/4/2,70.622,70.762,70.343,70.644,49360412
2014/4/1,70.019,70.553,69.89,70.525,55009051
2014/3/31,70.212,70.417,69.781,69.885,46171011
2014/3/28,70.09,70.172,69.561,69.903,55013403
2014/3/27,70.296,70.506,69.674,69.982,60901485
2014/3/26,71.159,71.483,70.162,70.281,82224291
2014/3/25,70.506,71.06,70.259,70.959,77431134
2014/3/24,70.109,70.376,69.668,70.208,97565940
2014/3/21,69.26,69.497,68.532,69.382,102708679
2014/3/20,69.009,69.354,68.661,68.84,57161487
2014/3/19,69.304,69.819,68.878,69.174,61627771
2014/3/18,68.472,69.265,68.383,69.192,57500011
2014/3/17,68.65,69.005,68.467,68.587,54733662
2014/3/14,68.85,69.125,68.095,68.318,65060694
2014/3/13,69.979,70.266,68.9,69.095,70696354
2014/3/12,69.595,69.968,69.27,69.867,55073069
2014/3/11,69.721,70.147,69.345,69.8,77020203
2014/3/10,68.797,69.442,68.795,69.128,49034195
2014/3/7,69.226,69.267,68.494,69.066,60749658
2014/3/6,69.37,69.586,68.762,69.106,50895922
2014/3/5,69.128,69.628,68.896,69.317,54905630
2014/3/4,69.14,69.351,68.717,69.171,71142071
2014/3/3,68.096,69.095,68.074,68.716,65564980
2014/2/28,68.889,69.365,67.984,68.519,102074987
2014/2/27,67.333,68.849,67.191,68.704,82853054
2014/2/26,68.28,68.359,67.135,67.362,75804932
2014/2/25,68.934,68.952,67.836,67.976,63801432
2014/2/24,68.114,68.998,68.024,68.688,79295561
2014/2/21,69.347,69.604,68.306,68.39,76505693
2014/2/20,69.372,69.92,68.878,69.16,83933200
2014/2/19,70.928,71.206,69.573,69.97,86155253
2014/2/18,71.078,71.769,71.041,71.092,71580400
2014/2/14,70.634,71.09,70.469,70.832,75082834
2014/2/13,69.616,70.94,69.554,70.887,84381513
2014/2/12,69.913,70.254,69.432,69.78,84549390
2014/2/11,69.089,70.017,68.944,69.785,77479426
2014/2/10,67.451,69.268,67.447,68.877,94805274
2014/2/7,67.849,68.087,67.366,67.664,102686863
2014/2/6,66.411,66.86,66.118,66.731,70728283
2014/2/5,65.561,66.692,65.525,66.344,90720032
2014/2/4,65.472,65.94,65.075,65.848,103986523
2014/2/3,65.054,65.716,64.624,64.914,110966835
2014/1/31,64.101,64.914,63.88,64.791,128320118
2014/1/30,65.047,65.557,64.288,64.687,187314790
2014/1/29,65.24,65.667,64.534,64.813,138868327
2014/1/28,65.845,66.659,64.98,65.557,294209753
2014/1/27,71.247,71.807,70.637,71.251,157531776
2014/1/24,71.704,71.912,70.508,70.677,119394635
2014/1/23,71.179,72.028,70.514,71.987,111331032
2014/1/22,71.303,72.128,70.902,71.382,105002576
2014/1/21,70.009,71.195,69.948,71.068,90672161
2014/1/17,71.379,71.454,69.878,69.98,119574347
2014/1/16,71.821,72.074,71.403,71.737,63343133
2014/1/15,71.642,72.508,71.4,72.138,108469039
2014/1/14,69.662,70.762,69.589,70.719,92323263
2014/1/13,68.589,70.217,68.586,69.338,104589429
2014/1/10,69.868,69.996,68.741,68.976,84209879
2014/1/9,70.772,70.78,69.291,69.442,77050428
2014/1/8,69.739,70.613,69.723,70.341,71366624
2014/1/7,70.451,70.664,69.625,69.898,87836514
2014/1/6,69.561,70.772,69.063,70.4,113966010
2014/1/3,71.557,71.664,69.95,70.019,108417447
2014/1/2,71.92,72.096,71.448,71.592,64858028
2013/12/31,71.728,72.645,71.704,72.611,61587429
2013/12/30,72.151,72.494,71.487,71.774,69907195
2013/12/27,72.975,73.051,72.417,72.494,62263217
2013/12/26,73.528,73.711,72.919,72.985,56240551
2013/12/24,73.762,74.016,73.262,73.476,46234279
2013/12/23,73.517,73.868,72.838,73.785,138192426
2013/12/20,70.595,71.394,70.516,71.06,120247443
2013/12/19,71.104,71.186,70.374,70.47,88470257
2013/12/18,71.147,71.375,69.738,71.287,156031714
2013/12/17,71.938,72.409,71.625,71.833,63320313
2013/12/16,71.837,72.822,71.836,72.156,77906779
2013/12/13,72.85,72.855,71.66,71.762,91738071
2013/12/12,72.769,73.173,72.486,72.552,72327007
2013/12/11,73.388,73.901,72.441,72.656,99191329
2013/12/10,72.944,73.501,72.635,73.199,76610723
2013/12/9,72.597,73.722,72.597,73.311,88360755
2013/12/6,73.231,73.355,72.425,72.485,94934913
2013/12/5,74.119,74.442,73.308,73.504,123358766
2013/12/4,73.194,73.671,72.586,73.129,104146696
2013/12/3,72.263,73.304,72.179,73.298,124271476
2013/12/2,72.222,73.042,71.293,71.347,130345243
2013/11/29,71.118,72.266,70.902,71.974,87782868
2013/11/27,69.416,70.669,69.037,70.664,100154903
2013/11/26,67.829,69.394,67.82,69.037,110610698
2013/11/25,67.435,68.066,67.432,67.787,63278949
2013/11/22,67.242,67.581,67.114,67.28,61675386
2013/11/21,66.992,67.461,66.485,67.451,72272949
2013/11/20,67.204,67.358,66.57,66.659,53517689
2013/11/19,67.177,67.742,67.04,67.245,57637354
2013/11/18,67.949,68.235,67.072,67.127,67496794
2013/11/15,68.156,68.478,67.885,67.949,87685452
2013/11/14,67.667,68.504,67.546,68.362,77910603
2013/11/13,67.062,67.592,66.911,67.385,54345874
2013/11/12,67.002,67.81,66.917,67.308,56380066
2013/11/11,67.305,67.522,66.579,67.18,62665118
2013/11/8,66.603,67.45,66.344,67.376,76951970
2013/11/7,67.249,67.719,66.318,66.331,72408109
2013/11/6,67.839,67.932,67.072,67.421,61580756
2013/11/5,67.499,68.06,67.301,67.613,73645538
2013/11/4,67.053,67.792,66.759,67.783,67797897
2013/11/1,67.48,67.531,66.377,66.92,76259466
2013/10/31,67.95,68.272,67.47,67.652,76073928
2013/10/30,66.836,67.881,66.53,67.545,98281128
2013/10/29,69.006,69.391,66.21,66.486,176446088
2013/10/28,68.075,68.331,67.325,68.184,152017298
2013/10/25,68.37,68.615,67.569,67.681,93692560
2013/10/24,67.557,68.518,67.228,68.445,106692688
2013/10/23,66.784,67.642,66.784,67.552,86983564
2013/10/22,67.739,68.001,65.374,66.897,148128657
2013/10/21,65.849,67.468,65.821,67.089,109983401
2013/10/18,65.107,65.53,65.076,65.485,80570763
2013/10/17,64.338,64.953,64.297,64.919,70178651
2013/10/16,64.441,64.666,64.241,64.484,69514379
2013/10/15,64.019,64.596,63.762,64.168,88628437
2013/10/14,63.03,64.029,62.969,63.831,72591512
2013/10/11,62.666,63.545,62.43,63.414,74233515
2013/10/10,63.223,63.36,62.672,63.005,77081648
2013/10/9,62.365,62.766,61.545,62.616,83685821
2013/10/8,63.044,63.137,61.835,61.887,80523148
2013/10/7,62.612,63.396,62.453,62.761,86545028
2013/10/4,62.263,62.36,61.583,62.154,71816306
2013/10/3,63.118,63.356,61.863,62.202,89537503
2013/10/2,62.488,63.284,62.247,62.994,80062292
2013/10/1,61.566,62.942,61.557,62.791,98066224
2013/9/30,61.77,62.342,61.403,61.706,71686508
2013/9/27,62.251,62.368,61.86,62.12,63239059
2013/9/26,62.536,62.866,62.268,62.567,65704771
2013/9/25,62.979,63.005,61.95,61.963,87917229
2013/9/24,63.68,63.756,62.771,62.939,100687262
2013/9/23,63.839,63.943,62.102,63.137,211244671
2013/9/20,61.51,61.577,59.963,60.143,193899993
2013/9/19,60.57,61.228,60.382,60.772,112083752
2013/9/18,59.602,60.01,59.279,59.796,126533353
2013/9/17,57.642,59.154,57.586,58.59,110790562
2013/9/16,59.323,59.398,57.548,57.92,152116631
2013/9/13,60.395,60.715,59.799,59.823,82897123
2013/9/12,60.285,61.175,59.964,60.827,112044540
2013/9/11,60.097,60.955,59.812,60.183,249276889
2013/9/10,65.136,65.297,62.986,63.649,206072566
2013/9/9,64.98,65.358,64.788,65.132,94396099
2013/9/6,64.137,64.262,63.046,64.11,99663852
2013/9/5,64.371,64.425,63.521,63.733,65536786
2013/9/4,64.284,64.627,63.858,64.17,95634048
2013/9/3,63.451,64.414,62.711,62.868,92159656
2013/8/30,63.679,63.803,62.969,63.06,75152252
2013/8/29,63.263,63.888,63.198,63.27,66468602
2013/8/28,62.536,63.799,62.536,63.172,85299916
2013/8/27,64.082,64.663,62.579,62.869,117658778
2013/8/26,64.435,65.649,64.402,64.722,91812667
2013/8/23,64.762,64.769,64.258,64.472,61752761
2013/8/22,64.978,65.06,64.107,64.722,67711386
2013/8/21,64.801,65.262,64.497,64.642,93132009
2013/8/20,65.589,65.7,64.445,64.479,99441142
2013/8/19,64.9,66.106,64.854,65.335,141621229
2013/8/16,64.358,64.721,64.192,64.638,100480704
2013/8/15,63.878,64.648,62.936,64.069,136033875
2013/8/14,64.065,64.887,63.491,64.146,209811402
2013/8/13,60.6,63.652,60.228,62.995,244328231
2013/8/12,58.79,60.306,58.759,60.137,101084484
2013/8/9,59.015,59.252,58.375,58.479,74240213
2013/8/8,59.686,59.718,58.928,59.325,71015075
2013/8/7,59.291,59.698,59.03,59.439,83475316
2013/8/6,59.831,60.325,59.083,59.475,93558749
2013/8/5,59.402,60.166,59.081,60.013,89028928
2013/8/2,58.55,59.166,58.377,59.128,76626617
2013/8/1,58.244,58.394,57.941,58.379,57582635
2013/7/31,58.162,58.466,57.454,57.849,90156885
2013/7/30,57.519,58.439,57.428,57.95,86422285
2013/7/29,56.352,57.523,56.273,57.245,69350739
2013/7/26,55.648,56.38,55.525,56.377,55933484
2013/7/25,56.339,56.427,55.712,56.055,64157304
2013/7/24,56.111,56.833,55.643,56.313,165378829
2013/7/23,54.461,54.58,53.526,53.561,102682197
2013/7/22,54.902,54.937,54.392,54.497,58080834
2013/7/19,55.365,55.477,54.248,54.321,75085929
2013/7/18,55.4,55.589,55.047,55.192,61159889
2013/7/17,54.931,55.253,54.74,55.009,55596714
2013/7/16,54.523,55.058,54.226,54.994,60422461
2013/7/15,54.329,55.158,54.303,54.643,67596243
2013/7/12,54.67,54.943,54.129,54.522,78119684
2013/7/11,54.066,54.743,53.84,54.623,91166699
2013/7/10,53.639,54.303,53.467,53.784,78550043
2013/7/9,52.871,54.14,52.461,53.991,98514526
2013/7/8,53.703,53.817,52.496,53.06,83304158
2013/7/5,53.741,54.113,53.093,53.36,76564801
2013/7/3,53.798,54.072,53.363,53.792,67310291
2013/7/2,52.406,53.901,52.346,53.498,131298794
2013/7/1,51.477,52.703,51.29,52.314,109270132
2013/6/28,50.319,51.466,50.002,50.986,160696158
2013/6/27,51.035,51.312,50.306,50.338,94231791
2013/6/26,51.634,51.746,50.58,50.885,102760765
2013/6/25,51.863,52.131,50.985,51.469,87797028
2013/6/24,52.079,52.241,50.883,51.457,134257371
2013/6/21,53.498,53.691,52.168,52.86,134433187
2013/6/20,53.602,54.458,53.074,53.288,99843748
2013/6/19,55.149,55.18,54.074,54.074,86878104
2013/6/18,55.168,55.593,54.995,55.194,54493639
2013/6/17,55.155,55.698,55.015,55.224,72476032
2013/6/14,55.66,55.774,54.777,54.974,75960983
2013/6/13,55.289,55.882,54.809,55.728,79892249
2013/6/12,56.184,56.407,55.163,55.249,74097543
2013/6/11,55.703,56.6,55.393,55.938,79944240
2013/6/10,56.85,57.409,55.839,56.106,125785651
2013/6/7,55.8,56.661,55.323,56.479,113051499
2013/6/6,56.947,57.142,55.486,56.05,116496092
2013/6/5,56.971,57.618,56.721,56.902,81099082
2013/6/4,57.936,58.093,57.193,57.439,83111491
2013/6/3,57.619,57.828,56.567,57.618,103978288
2013/5/31,57.847,58.432,57.463,57.491,107339429
2013/5/30,56.971,58.103,56.823,57.727,98785025
2013/5/29,56.246,57.208,56.17,56.879,92374515
2013/5/28,57.511,57.668,56.359,56.43,107795543
2013/5/24,56.359,56.972,56.292,56.908,77169526
2013/5/23,55.727,57.036,55.709,56.52,98660035
2013/5/22,56.766,57.314,56.019,56.42,123813293
2013/5/21,56.01,56.948,55.506,56.203,127452660
2013/5/20,55.211,56.99,54.981,56.621,126025714
2013/5/17,56.128,56.257,55.099,55.384,119562948
2013/5/16,54.107,55.971,53.548,55.556,168564152
2013/5/15,56.142,56.377,53.992,54.82,207120621
2013/5/14,58.02,58.189,56.521,56.742,124858267
2013/5/13,57.718,58.537,57.716,58.134,88551955
2013/5/10,58.545,58.767,57.588,57.906,93502523
